track_id,track_name,artist_name,cosine_dist_mod2,predicted_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_opm acoustic_prob,predicted_opm dance_prob,predicted_opm jazz_prob,predicted_opm rap_prob,predicted_opm reggae_prob,predicted_opm rock_prob
2Pelm9xgLSC78mRk0jbOKb,Sila - Acoustic,SUD,0.02599981491169545,opm acoustic,0.751,0.281,0.6205476132784106,0.0429,0.743,0.0,0.26,0.386,0.4842642767819924,0.5138841305829518,0.0265062606392988,0.1842551129156471,0.1070243794708646,0.0290315258270291,0.1392985905642083
2meEAmZCXr2dud0RRYyfZt,Kaibigan Mo,Sarah Geronimo,0.02612155564280738,opm rock,0.53,0.534,0.6616428398352315,0.0347,0.652,0.0,0.118,0.476,0.5819937994997917,0.1951706319748736,0.0316104083766935,0.2590230029822894,0.0491534924752051,0.0343547736018377,0.4306876905891004
5jLEQLkEU8Sb2fG5UQcwDM,Ako Muna,Yeng Constantino,0.0262671383870684,opm acoustic,0.547,0.573,0.8191422340683305,0.0311,0.576,0.000153,0.0676,0.193,0.5565665381408922,0.5733641686147486,0.0235589366188122,0.0753239065084293,0.056936457297535,0.02873392091332,0.2420826100471548
57kqyESt7sfljPxFohKPR4,I'll Never Go,Erik Santos,0.026346853003384574,opm acoustic,0.444,0.327,0.5244487521201842,0.0334,0.684,0.0,0.0839,0.24,0.5800659128803668,0.5858857281981323,0.0288501600313721,0.119016096373154,0.0414430849004357,0.0083069342448852,0.2164979962520207
4ub59HeXqdYApJtkJqnvXE,I'll Never Go,Erik Santos,0.02661182936751061,opm acoustic,0.454,0.323,0.4905258056699783,0.0327,0.723,0.0,0.0855,0.28,0.5819612338474364,0.56850443927885,0.0320050324721625,0.131189059347771,0.0406051007046829,0.0091550474048092,0.2185413207917239
0HQnJee8ShSDu2AYwibxst,Hanggang Kailan (Umuwi Ka Na Baby),Angelina Cruz,0.027095896372012263,opm acoustic,0.59,0.407,0.6303852677489702,0.0361,0.861,9.95e-06,0.094,0.276,0.6207925177157149,0.4591435924574418,0.029476729586703,0.2841339592731585,0.0716852579714764,0.0297358925698267,0.1258245681413934
5PjjypAmfFPp5Axknx5mJ9,Can't Get Out,Jem Macatuno,0.027198562156399486,opm rock,0.615,0.379,0.5572570874727406,0.0514,0.363,0.0,0.109,0.431,0.5674239266360983,0.2430776115519172,0.0155390698733215,0.2015974403268561,0.1520025214508766,0.0181168847623664,0.369666472034662
3311oX5J2qJAyiuuDLpTxP,KG,Nik Makino,0.027648621655208316,opm acoustic,0.803,0.324,0.7622970680881996,0.0344,0.717,0.179,0.0699,0.403,0.5692150375156315,0.4799547380108813,0.0259765136275644,0.1868805050914146,0.148303015165952,0.0262810957000703,0.1326041324041171
2cZGqSAb7EcmpYMVDSYA2J,Ngayong Pasko Magniningning Ang Pilipino,Gary Valenciano,0.027712343070533607,opm acoustic,0.615,0.597,0.6446813666101284,0.0318,0.612,0.0,0.0657,0.353,0.3220743017924135,0.2991375694402399,0.0269345046130662,0.1682789945843795,0.0810458537432211,0.0345793702618709,0.3900237073572222
20JlaQj9irFjFb8X0SKKS7,Before It Sinks In,Moira Dela Torre,0.027861713776140218,opm acoustic,0.542,0.392,0.6761327841046766,0.0355,0.605,0.0,0.0798,0.185,0.5827167569820759,0.6498917603521189,0.0181912701877807,0.1062478886799438,0.0520002666599233,0.0121523690678581,0.1615164450523754
4UgtdWy4dm7vMVIupUbtMm,Huling Sayaw - Acoustic,Kamikazee,0.028019538070653827,opm acoustic,0.611,0.308,0.6827235279864309,0.0272,0.865,0.0,0.125,0.315,0.5502097228011671,0.5410397779409543,0.0296793830674419,0.2293774574148684,0.0382763263853089,0.0208411228668646,0.140785932324562
2WUhR1SraSy0SVIQKohJb6,Hanggang Sa Huli,SB19,0.028195694660319792,opm acoustic,0.539,0.553,0.860140537921008,0.0276,0.702,0.0,0.205,0.192,0.5308657253022092,0.5793879990514865,0.0325865416545186,0.1032289504219003,0.0542970113262659,0.036438134979892,0.1940613625659361
1C3wg8sCIPqpNQx0wAL4DC,The Way You Look at Me,Christian Bautista,0.02861686205086278,opm acoustic,0.485,0.29,0.6611582263145143,0.0321,0.817,0.0,0.111,0.333,0.5446931012922052,0.5596800326252879,0.0328739317569751,0.1705531171410225,0.0385058547419772,0.0111370509513076,0.1872500127834293
2PcbtMoqOlGSzOfyJlkB06,Your Love - Dolce Amore Teleserye Theme,Juris,0.028701707286673206,opm acoustic,0.52,0.309,0.4869396656166708,0.0534,0.597,0.0,0.102,0.177,0.6484472696957067,0.5572518233054365,0.0173757608290214,0.1570629299856739,0.0950552175023745,0.0106750146762859,0.1625792537012075
5CBp1DpEIdw76H1Ol5SXUK,Taguan,John Roa,0.029073830789166144,opm acoustic,0.684,0.328,0.5377271625878363,0.0402,0.596,3.08e-05,0.301,0.328,0.3743617132138391,0.5508415952680928,0.0200622929423811,0.1405056397191733,0.1042225156640491,0.0150208144732329,0.1693471419330705
6KawczP7xc6xQRIpOqvpey,Tilaluha,SB19,0.02941980282775114,opm acoustic,0.463,0.456,0.7385994669251273,0.0279,0.826,0.000102,0.144,0.218,0.5809582117548978,0.5664285965088142,0.036953521648038,0.1523994927611368,0.0513134031961854,0.01789977336245,0.1750052125233753
3uG6Uh2JTvvxMEfFYPFkFz,Ang Wakas,Arthur Miguel,0.029805325797313764,opm acoustic,0.614,0.419,0.7636539859462079,0.0269,0.569,1.95e-05,0.0876,0.206,0.549955710712797,0.6766524080154395,0.0159239398762483,0.081508086446822,0.0505732879269809,0.0130976323221448,0.1622446454123645
5yu0lVVW68f5VIzdjIJVQ6,Ang Wakas (feat. Trisha Macapagal),Arthur Miguel,0.030505865847255786,opm acoustic,0.62,0.419,0.7634116791858493,0.0262,0.571,1.94e-05,0.0883,0.205,0.5496561067111297,0.6821204287578356,0.0158940940224713,0.080031252338038,0.0504818888900139,0.0132522922534031,0.158220043738238
1WtpRQUvbyZAoEchymInA9,"Sundo - From ""The Good Son""",Moira Dela Torre,0.031200891721165913,opm acoustic,0.436,0.335,0.699491155803247,0.0296,0.404,1.72e-06,0.078,0.215,0.58229991663193,0.3881789182824093,0.0174405325171749,0.0901838511946067,0.0386968721014395,0.0099335425059326,0.4555662833984367
2bOIWTTDL1XmHcaPWaCdek,Don't Know What to Say - Don't Know What to Do,Ric Segreto,0.03175302667885693,opm acoustic,0.673,0.365,0.32541797916161863,0.0451,0.584,0.0,0.12,0.297,0.5530233951646519,0.514600642277716,0.0186049518163625,0.1461969984770151,0.1428969603143206,0.0165892250127598,0.161111222101826
0luyrm1L6gjtoLekHOf67t,Masyado Pang Maaga,Ben&Ben,0.032180213806019764,opm rock,0.526,0.571,0.7267264356675552,0.0295,0.458,0.0,0.11,0.31,0.5830098478532721,0.2900088850930369,0.0225503473365724,0.0740444743455408,0.0476420685995868,0.0239604915412736,0.5417937330839894
1ER60P43ftVOLaMRvBfpnt,Don't Know What To Do (Don't Know What To Say),Mark Carpio,0.032710632566587905,opm acoustic,0.658,0.491,0.5940877150472499,0.0267,0.416,0.0,0.0989,0.169,0.5448429032930387,0.6061792792499173,0.0120467768065765,0.0486904172341472,0.1244845084995736,0.0191502653576349,0.1894487528521502
5w4faQsr8wjIBBRDrZ6Udw,Patawad,Moira Dela Torre,0.032848411065594885,opm acoustic,0.417,0.21,0.6148291737339472,0.033,0.412,0.0,0.104,0.144,0.4980656002501042,0.4388245373030499,0.0175992716338598,0.1119526951990982,0.0405673265084149,0.0073110862177503,0.3837450831378265
6tw7xpKrZm9vHfymxBc52E,Patawad,Moira Dela Torre,0.032848411065594885,opm acoustic,0.417,0.21,0.6148291737339472,0.033,0.412,0.0,0.104,0.144,0.4980656002501042,0.4388245373030499,0.0175992716338598,0.1119526951990982,0.0405673265084149,0.0073110862177503,0.3837450831378265
2qqte0XT0eFFVLuNP7Qena,Paano Ba Ang Magmahal,Piolo Pascual,0.03286191349747203,opm acoustic,0.544,0.583,0.7579840077538162,0.0314,0.509,0.0,0.0436,0.157,0.6090688828678615,0.6012090297698469,0.0188602785055657,0.0589885973138192,0.0587631227414646,0.0288170367557048,0.2333619349135986
5hWHHBX801NeP6jpt9mquW,Friend of Mine,Juris,0.03321602410706681,opm acoustic,0.518,0.457,0.7022534528713352,0.0271,0.649,6.84e-06,0.136,0.168,0.5563776573572321,0.6811006452197684,0.0227847017618858,0.0899560901361761,0.0379950045561947,0.0153755182705749,0.1527880400553998
63qA4ydokzNOFpsaNlsYsC,Higa,Arthur Nery,0.03339142901348169,opm acoustic,0.657,0.337,0.559292464259753,0.0433,0.45,0.0,0.106,0.183,0.4853519695706545,0.5914447483007806,0.0106929582189596,0.0770203997213375,0.163570671507193,0.0135523937056348,0.1437188285460943
1Rt8bwO4rqGvgA1UWM1QXx,New York And Back,Leanne & Naara,0.03363331925477642,opm acoustic,0.794,0.354,0.506663435909862,0.0306,0.644,3.68e-06,0.127,0.426,0.3614266360983743,0.464239963922308,0.0234289336413044,0.1868540260326033,0.158738839312838,0.0194295200783686,0.1473087170125776
4enEJGj42a9Nk9Gh7DNhWL,Let Me Be The One,Jimmy Bondoc,0.03429142892274617,opm acoustic,0.505,0.283,0.6647443663678217,0.0429,0.827,0.0,0.0732,0.316,0.4782331179658191,0.544235359923187,0.029399731556065,0.2047009242042395,0.0535918749855911,0.0126064333582098,0.1554656759727077
6hgZBE0upBMJiyqpdM88JH,Born For You,David Pomeranz,0.03458017908333033,opm acoustic,0.432,0.313,0.5811485340440999,0.0283,0.39,0.0,0.0948,0.108,0.3764068361817424,0.5227681762522959,0.0121522433278498,0.1002453564457392,0.0396917429366813,0.0078870122138045,0.3172554688236291
1mTROTnvFi7uxGciL319Kb,Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version,December Avenue,0.035372967639035524,opm acoustic,0.605,0.336,0.6472013569178582,0.0362,0.828,0.0,0.104,0.198,0.5039143914130888,0.5759774366584209,0.0258827942605294,0.2028104605849452,0.063970959265654,0.0243753292886469,0.1069830199418035
0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,Moira Dela Torre,0.0358927031512436,opm acoustic,0.445,0.355,0.7141264841289073,0.0289,0.887,0.00179,0.322,0.366,0.5535314193413923,0.5110994456209895,0.0358874782246094,0.2012262274958143,0.0430823649799519,0.0127490491527194,0.1959554345259151
23sa0BogsmnZXkXT7bHDYK,Tanging Dahilan,Belle Mariano,0.037038634008823346,opm jazz,0.622,0.426,0.7790646959050157,0.0304,0.779,0.0,0.0929,0.493,0.5822608378491039,0.2599404600601268,0.0295769013607135,0.439443359118278,0.049780509723226,0.0333279489517649,0.1879308207858906
55wiiyCgZIFAbQxDUctLjd,Binalewala - Acoustic Version,Michael Dutchi Libranda,0.03712632736654753,opm acoustic,0.46,0.282,0.6480736612551491,0.0411,0.868,0.0,0.0776,0.345,0.5636984160066696,0.5422205891730878,0.0305248647711218,0.198809749344332,0.0534847231903613,0.011134517338498,0.1638255561825988
1NopgVCMVhCKIm64tF7auX,With A Smile,Eraserheads,0.037135808144295845,opm rock,0.328,0.465,0.5949600193845409,0.0328,0.72,2.16e-06,0.175,0.344,0.6407226969570655,0.3165251704559718,0.0546247088523352,0.0809510910759112,0.0452991612934486,0.0137606650594682,0.4888392032628649
4KtAI0WOLiaeOfBT87shZG,Kung Pwede Lang,Emman,0.03779837192979618,opm acoustic,0.627,0.334,0.35856554397867707,0.0423,0.566,0.0,0.304,0.387,0.7779608691121301,0.4474585875142219,0.0206145050789342,0.1891910736958448,0.0842739634779298,0.0141225276694299,0.2443393425636393
55XlSI5d8hMVoNjVkpQpT7,Malayo,Ace Banzuelo,0.03791162874378984,opm acoustic,0.421,0.485,0.7095226556820936,0.0333,0.797,2.02e-05,0.117,0.164,0.53169289287203,0.5780707204216705,0.0394947468737112,0.1306623362772115,0.0646751801230385,0.0188991457277692,0.168197870576599
0JzwzRDkwZr8s1WRfNgUqA,Till I Met You,Angeline Quinto,0.0381743887556969,opm acoustic,0.452,0.476,0.6806396898473469,0.0338,0.689,2.27e-06,0.361,0.172,0.5815899854105877,0.6164527956098556,0.0306458105041865,0.1044562050132598,0.0498646731227769,0.0160201355417662,0.182560380208155
4sYpTI5RPkhX2OWfrmjNl3,Tell Me Where It Hurts,MYMP,0.038591239786328946,opm jazz,0.506,0.533,0.6848558274775868,0.0628,0.695,0.0,0.0956,0.432,0.8400505418924552,0.1770542329909815,0.0306985003265015,0.3128522053949303,0.1148809825387001,0.0389011470389203,0.3256129317099659
2zDCJxQALaKymrn3LdBFd0,Leaves (feat. Young K),Ben&Ben,0.038984836646589804,opm acoustic,0.398,0.281,0.61434456021323,0.0322,0.621,0.0,0.0797,0.163,0.3936796581909129,0.5865045512908067,0.0241278090340985,0.1131705337938077,0.0412543127128499,0.0067901594579745,0.228152633710462
4isDU5tDNqFLQ5xQ9NgPmz,"Till My Heartaches End - From ""The Significant Other""",KZ Tandingan,0.039058753576383,opm acoustic,0.497,0.375,0.7608916888781196,0.0328,0.845,0.0,0.265,0.214,0.5190183409754064,0.5800493415956132,0.0293784950572134,0.1939752427425242,0.0554028863722025,0.0145797142918646,0.1266143199405815
6nCAuV8db9kn8S3TOlp5BA,A Perfect Christmas,Jose Mari Chan,0.03959500254301884,opm acoustic,0.543,0.339,0.4773443179064696,0.0253,0.397,1.4e-05,0.138,0.339,0.240985827428095,0.3623745779163634,0.0172039608167526,0.1038046135547757,0.034708061517704,0.0105260198770018,0.4713827663174025
4Bt8Ly7wwutPbX1dHXhuok,Rock with You,Paolo Sandejas,0.03965163056549392,opm acoustic,0.567,0.334,0.691252725951054,0.0322,0.653,0.0,0.113,0.178,0.7774072530220925,0.6869030638685428,0.0189125211591206,0.1061621411964238,0.0410675090692029,0.0114966317263009,0.1354581329804089
46ixegtxjERQMCutmp09Sa,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,0.03967587801883943,opm acoustic,0.37,0.434,0.7827477586624667,0.0311,0.774,1.58e-06,0.0993,0.201,0.5816290641934139,0.5851436030250018,0.0398983194837348,0.1073652780492678,0.0501822780097945,0.0093941865374024,0.2080163348947984
4tyEfRWLgYkWQaowoHXoba,Kumpas - Theme of “2 Good 2 Be True”,Moira Dela Torre,0.04087581014994812,opm acoustic,0.545,0.269,0.5372425490671191,0.03,0.883,2.31e-05,0.0944,0.349,0.4786108795331388,0.5505442480669409,0.0300000744457679,0.2109658613067167,0.0345826952061397,0.0152348039257825,0.1586723170486517
66l54YRkk0mU2ECTdxJGqS,Bakit Pa Ba,Jay R,0.040961515209159804,opm acoustic,0.506,0.388,0.7088926581051612,0.0275,0.728,0.0,0.149,0.176,0.4363667152980408,0.6667271767243685,0.025907726800789,0.1193368104175429,0.0374176344536243,0.0124158991955403,0.1381947524081341
0GHwNr0lqf8jpc9wesmnHo,Ex,Callalily,0.041086953906690815,opm rock,0.499,0.381,0.689701962684759,0.0373,0.586,0.0,0.086,0.57,0.6955632555231347,0.1784388918248561,0.0377044197007371,0.2795251282942748,0.0429468603363374,0.0270317842694936,0.4343529155743006
4wnY5k0diSG5naOgbtCOqK,Sigurado,Belle Mariano,0.04124173991003177,opm rock,0.402,0.454,0.7735885631209111,0.0283,0.835,0.0,0.0974,0.531,0.7964776990412671,0.2513790788849345,0.0562036484301464,0.2264626579737453,0.0413173830495825,0.0282869546514213,0.3963502770101701
6kF8Cy0O43MPn1VrlQEIp2,Sigurado,Belle Mariano,0.04124173991003177,opm rock,0.402,0.454,0.7735885631209111,0.0283,0.835,0.0,0.0974,0.531,0.7964776990412671,0.2513790788849345,0.0562036484301464,0.2264626579737453,0.0413173830495825,0.0282869546514213,0.3963502770101701
0BEpSEV02FM1N5gcw2fsJC,"Kung Ayaw Mo Wag Mo - Recorded at Kodama Studios, Philippines",IV Of Spades,0.04146088595468489,opm rock,0.621,0.571,0.6780712381875454,0.03,0.449,0.0401,0.096,0.4,0.3546464672780325,0.2324520866716351,0.0206600631767956,0.1293409436240631,0.0899948184903492,0.0224318234696698,0.5051202645674873
0Dljpp52vCmtXi0E94qjfo,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,0.041659471484950084,opm acoustic,0.389,0.273,0.6973588563120912,0.0362,0.705,0.0,0.117,0.176,0.5444065235514798,0.5934228218389245,0.0266126354479919,0.1336700312814573,0.0506718796036192,0.0061855132587442,0.1894371185692621
5V2AX2WTOHl2FKtftvisV6,Kahit Ayaw Mo Na,This Band,0.042124474230409215,opm rock,0.662,0.529,0.6565543978677005,0.0351,0.341,0.000208,0.105,0.424,0.5018106502709463,0.1994971743821378,0.0194399177337447,0.1337421750770599,0.1936448250904532,0.021207792412108,0.4324681153044967
58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,This Band,0.042124474230409215,opm rock,0.662,0.529,0.6565543978677005,0.0351,0.341,0.000208,0.105,0.424,0.5018106502709463,0.1994971743821378,0.0194399177337447,0.1337421750770599,0.1936448250904532,0.021207792412108,0.4324681153044967
14pj36HKHd6c72njvGVPWU,Pusong Ligaw,Jericho Rosales,0.04244800172339458,opm acoustic,0.608,0.417,0.5692270414344561,0.0276,0.645,6.69e-06,0.128,0.142,0.5043637974155898,0.7123446471648236,0.0180038700716921,0.0892495620303035,0.0511997221629496,0.0206876942322895,0.1085145043379418
5Seh4HfqT1mFnRJQswqz51,Your Song (My One and Only You),Julie Anne San Jose,0.04300387496467428,opm acoustic,0.507,0.367,0.720814150714805,0.0285,0.726,0.0,0.0765,0.362,0.2181117132138391,0.4815523061052474,0.034820231971006,0.1731339519962605,0.0360963230338807,0.0142651083170108,0.2601320785765946
37af59981IbOWxP0GdDBTp,Marlboro Black 2,Because,0.04344271613354855,opm acoustic,0.756,0.417,0.47235279864308216,0.0302,0.361,0.000436,0.106,0.462,0.5306182263443102,0.2962289041600787,0.0217604081819826,0.1394455361429631,0.2719862768955547,0.0183981591201114,0.2521807154993092
1bBDyj7kZdMOAMX3czsWFg,Tagpuan - Duet Version,Moira Dela Torre,0.04374051285881231,opm acoustic,0.477,0.202,0.5971892415798402,0.0314,0.788,0.00052,0.0861,0.272,0.526391204668612,0.6274450828035265,0.0286255835775975,0.1208335833065324,0.0310116702090486,0.0077912077805236,0.1842928723227711
4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,Hale,0.04377032084086885,opm acoustic,0.5,0.339,0.7165495517324935,0.0263,0.71,0.00222,0.108,0.152,0.559406263026261,0.6939518293864668,0.0225473360039208,0.1119976347575813,0.0315994702652553,0.0095074082002193,0.1303963213865564
5KTtIkH3i6sF58N3kyWVnS,Again,Leanne & Naara,0.04438174317647092,opm acoustic,0.82,0.301,0.5930700266537438,0.0438,0.543,0.0,0.0961,0.545,0.4516465193830763,0.3727823400255979,0.0209468498284159,0.1634461586733906,0.2680396121721838,0.0276643292786226,0.1471207100217887
5hyhR9TYBcSnmpSEl455eK,We & Us,Moira Dela Torre,0.044561844281947316,opm acoustic,0.756,0.392,0.6578143930215653,0.0339,0.767,1.4e-05,0.104,0.154,0.3537802209253855,0.4837993450020141,0.0258815886019276,0.1418600359004079,0.1747087878957831,0.0662226723341681,0.1075275702656988
6y0BUUOjU4TtqoBwoFwcvU,Kung Wala Ka,Hale,0.04500266560593502,opm acoustic,0.494,0.347,0.721880300460383,0.0266,0.702,0.00239,0.103,0.144,0.5587875156315131,0.6964920744194953,0.0221598319974834,0.1106317156213399,0.0323713199341554,0.0095622070915194,0.1287828509360064
2WweTKhQ0GaXlyXOzj4NE2,Huwag Ka Sanang Magagalit,Unique Salonga,0.045027601053472255,opm acoustic,0.517,0.516,0.649672885873516,0.0286,0.59,0.0389,0.141,0.241,0.1917530741975823,0.5354741427045782,0.0246118760432648,0.0856266541499035,0.0408571686012078,0.0183384950579146,0.2950916634431311
311a0P87ZiMjjCaoQSZEfh,Your Song - My One and Only You,Julie Anne San Jose,0.045060411918200205,opm acoustic,0.506,0.343,0.6959534771020112,0.0282,0.744,0.0,0.0751,0.37,0.217662307211338,0.4911999639430978,0.0357248420974054,0.1753038438737629,0.0351229409216209,0.0138607804559803,0.2487876287081321
4A2rEYOoZy3PQwfP7o0ryc,Jules,Unique Salonga,0.046811271314190606,opm acoustic,0.617,0.273,0.5244487521201842,0.0294,0.86,0.0,0.148,0.283,0.3872772509378908,0.5819627968909351,0.0285684641650223,0.1958019659328122,0.0377082957362454,0.0198231550111467,0.1361353222638383
2vVW17crZs4KInids0h9SE,241 (My Favorite Song),Rivermaya,0.047080491026532334,opm acoustic,0.701,0.312,0.696874242791374,0.0261,0.631,2.14e-06,0.11,0.166,0.5185819612338474,0.742260427249609,0.0162370502878777,0.0637755412157168,0.0545048874173459,0.0189033746334064,0.1043187191960435
4xQwNJo5mxER1vg88YWm7O,Mundo,Khel Pangilinan,0.04772137306656943,opm acoustic,0.602,0.418,0.5548824812212261,0.0271,0.526,1.88e-05,0.224,0.138,0.5043312317632347,0.7296397278686636,0.0116361991212803,0.0655651926170538,0.0512053374155199,0.0137650274686973,0.1281885155087852
1MkiRsYBkXbXvdiYvTTiQT,Someday,Nina,0.04800052170806268,opm acoustic,0.556,0.212,0.5277441240610614,0.0406,0.941,0.0,0.0982,0.514,0.5396389120466861,0.4611391463889007,0.0300519239206633,0.217778639608123,0.0380278759146604,0.0272536875962617,0.225748726571391
4v2yxWNY3WCzB0YS9QJZP4,Byahe,John Roa,0.04800769075743572,opm jazz,0.682,0.471,0.610661497455779,0.053,0.565,0.00277,0.0919,0.56,0.4955189662359316,0.1703565482507128,0.0176242167211097,0.3971374247228882,0.1686655747214843,0.0316046531930785,0.2146115823907264
7C9Knp9FzLY6RwgktmW9Ge,BMW,Because,0.04818712021097138,opm rap,0.758,0.39,0.5954930942573299,0.0485,0.567,0.0,0.099,0.238,0.4331883076281784,0.4154950830605428,0.0178340182647661,0.0869765011936249,0.3627621993763365,0.0274525520467529,0.0894796460579767
62aa4ZnQGgF8gXzzvWRJhG,BMW,Because,0.04818712021097138,opm rap,0.758,0.39,0.5954930942573299,0.0485,0.567,0.0,0.099,0.238,0.4331883076281784,0.4154950830605428,0.0178340182647661,0.0869765011936249,0.3627621993763365,0.0274525520467529,0.0894796460579767
3mX705S89qQeNtAASMdcws,When a Child Is Born,Jose Mari Chan,0.04882521633565007,opm acoustic,0.497,0.346,0.37140780227768355,0.0298,0.751,0.00272,0.275,0.235,0.5168494685285536,0.6216880677565086,0.0285871463385881,0.1380312959129478,0.0372624027538083,0.0104346915290095,0.163996395709137
6ZDueLAHQXEGfgR3piQ0i1,Pasko Sa Pinas,Yeng Constantino,0.04915593285344877,opm rock,0.668,0.595,0.785316210322268,0.0399,0.391,0.0,0.164,0.487,0.5424004793664027,0.1455788869959957,0.0197271352502405,0.1705864510286683,0.1931227407762898,0.0244660551968856,0.4465187307519199
4jXiylt6Qg9gjAvlKIUZ95,Knots,Moira Dela Torre,0.049283753574297595,opm jazz,0.657,0.491,0.7180518536467169,0.0526,0.576,0.0,0.124,0.592,0.5823129428928719,0.14306724599007,0.0188085346428267,0.4290146011360902,0.1292439005174792,0.0385217057072347,0.241344012006299
2euIaNQ7XDoZHJHR9dlfas,Sana Ngayong Pasko,Sarah Geronimo,0.049448453597412345,opm acoustic,0.474,0.325,0.6790889265810517,0.0323,0.819,6.06e-06,0.0949,0.14,0.5519943205502292,0.6303424019232913,0.0239515154391171,0.1793545344428535,0.0515177382071644,0.0100423604982291,0.1047914494893443
1n36QJt9f05UqZkHyIEkVh,Magpahinga,Ben&Ben,0.050538310214081505,opm acoustic,0.452,0.329,0.6216137630239885,0.029,0.96,8.47e-05,0.235,0.343,0.4734068882867861,0.5468032311133209,0.0284075759549911,0.2263755018412683,0.047651890233738,0.0113714273070777,0.1393903735496039
3ojYtYYWWbaRVHW7ckZq7v,Forever,James Reid,0.051202132702413694,opm acoustic,0.546,0.613,0.8060092076568937,0.0442,0.436,0.0,0.0981,0.188,0.2955202688620258,0.4107179225473797,0.01968782138562,0.0634719050962472,0.1138073935775701,0.0365594606339862,0.3557554967591966
6j9kSGlYLZdZ9sZkY9DjzY,Binibini (Last Day On Earth) (feat. James TW),Zack Tabudlo,0.05122022537398174,opm acoustic,0.564,0.391,0.6993942330991035,0.0311,0.478,0.0,0.127,0.101,0.5177417674030846,0.7162606574696898,0.0094848824701738,0.0734390959435629,0.0550024763023268,0.0123486660478966,0.1334642217663503
4hEcAsNF6RG9VCV7xElgCG,You Are My Sunshine,Moira Dela Torre,0.051331422573544505,opm acoustic,0.492,0.235,0.601744608674582,0.0315,0.921,3.69e-06,0.179,0.362,0.4384965089620675,0.5787447078314357,0.0272532921047481,0.1874173000508744,0.0351244691360257,0.0116113867177163,0.1598488441591993
02GtNoUv85fOPEaCTlpYzr,"Kapit (From ""Alone / Together"")",Armi Millare,0.05187836834052606,opm acoustic,0.381,0.323,0.5165495517324934,0.0272,0.743,2.38e-06,0.0769,0.417,0.2415329303876615,0.4111056998101365,0.0515239826272311,0.1157617658207814,0.0422483081966729,0.0134558545096033,0.3659043890355743
6xlrgkUrgMxkjK9y1LCRb1,HATDOG (ft. James Reid),Zack Tabudlo,0.051889965682489936,opm acoustic,0.475,0.394,0.6712866488975043,0.0458,0.788,0.00165,0.388,0.137,0.4968867236348478,0.5517899141738364,0.025994396815819,0.2035597793529007,0.0932277044762241,0.0165685241563327,0.1088596810248866
2Gt5SmbyQjcjEqMOdEd3QE,Dahilan,Silent Sanctuary,0.0521538828664575,opm rock,0.63,0.403,0.5687908892658106,0.0273,0.536,2.28e-05,0.178,0.509,0.1919940600250105,0.2758010486599541,0.020756455628828,0.2678758173274174,0.049262405505103,0.0184214938363888,0.3678827790423082
1Ry0l6trESL8T4ddsRaYLE,An Art Gallery Could Never Be As Unique As You,mrld,0.05240821601435841,opm acoustic,0.48,0.299,0.4850981342379453,0.0525,0.838,0.0,0.133,0.196,0.4638130471029595,0.5459160480291916,0.0236253017049147,0.2305715142906549,0.0901110626172033,0.0113892726161826,0.0983868007418527
22Nd3GuO7sHopPjdKccRcq,An Art Gallery Could Never Be As Unique As You,mrld,0.05240821601435841,opm acoustic,0.48,0.299,0.4850981342379453,0.0525,0.838,0.0,0.133,0.196,0.4638130471029595,0.5459160480291916,0.0236253017049147,0.2305715142906549,0.0901110626172033,0.0113892726161826,0.0983868007418527
7segkq8uZLqiORlsjgaQMA,Kumukutikutitap,Rachelle Ann Go,0.052660629921921887,opm jazz,0.736,0.55,0.6421129149503272,0.0393,0.53,3.52e-06,0.0957,0.608,0.5500989995831596,0.1365066716059911,0.0179529004285649,0.3693239617984807,0.1924794380037098,0.0294216881032858,0.2543153400599673
0STH9826YZ3TmM5R4mdhb1,Kumukutikutitap,Rachelle Ann Go,0.052660629921921887,opm jazz,0.736,0.55,0.6421129149503272,0.0393,0.53,3.52e-06,0.0957,0.608,0.5500989995831596,0.1365066716059911,0.0179529004285649,0.3693239617984807,0.1924794380037098,0.0294216881032858,0.2543153400599673
0ztDBQdQmdVZvorSmIjMih,Tagpuan,Moira Dela Torre,0.05277026300921872,opm acoustic,0.566,0.121,0.6726920281075842,0.0345,0.862,0.0,0.0788,0.293,0.5518575448103377,0.6381253083574069,0.0272536139923575,0.1060003637390795,0.0236832622227172,0.0126522159880905,0.1922852357003482
4FdQYoWFym37QDQ2GkEHi1,It Might Be You - Theme from Everyday I Love You,Michael Pangilinan,0.052813398335508355,opm rock,0.541,0.435,0.711558032469106,0.0242,0.314,3.28e-06,0.114,0.242,0.2897366090037515,0.362461941235996,0.0128764425383541,0.067194384152653,0.0562246708220591,0.0141275552934693,0.4871150059574683
